"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"582","RT @3AWisfootball: LATEST | AFL ticks off several allowances and concessions to ensure Essendon fields a team in the #NABChallenge http://t…",FALSE,0,NA,2015-02-17 04:37:02,FALSE,NA,"567543220905598978",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jpavlovic801",7,TRUE,FALSE,NA,NA
"583","Billions of rupees fraud: NAB freezes of Double Shah's Rs1.5 billion ... http://t.co/70iU6egJyy",FALSE,0,NA,2015-02-17 04:36:47,FALSE,NA,"567543156749504513",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ForexAllNews",0,FALSE,FALSE,NA,NA
"584","@torkymonkey @thebendingone @EssendonFC Nope. Certain games in the NAB arent televised...so might be worth the trip!",FALSE,1,"torkymonkey",2015-02-17 04:36:34,FALSE,"567542933172154369","567543100357103616","307119615","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ro0STA",0,FALSE,FALSE,NA,NA
"585","Which ex-AFL players will fill in for Essendon in the NAB Challenge? http://t.co/NZ9dfVCkLw",FALSE,0,NA,2015-02-17 04:35:12,FALSE,NA,"567542758399696896",NA,"<a href=""http://www.snsanalytics.com"" rel=""nofollow"">SNS Analytics</a>","JonathanBrownGo",0,FALSE,FALSE,NA,NA
"586","RT @theC47: If you need a camera right now the C100MKII, FS7 and A7s are my top picks. If you don't, wait! NAB isn't far away &amp; there will …",FALSE,0,NA,2015-02-17 04:34:29,FALSE,NA,"567542577130246145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tomrapier",7,TRUE,FALSE,NA,NA
"587","RT @WarwickCapper39: @triplemfooty @MarkHoward03 . @EssendonFC nab cup fwd line should b @waynecarey27 CAPPER &amp; rockin ronnie burns. specci…",FALSE,0,NA,2015-02-17 04:34:16,FALSE,NA,"567542521815785473",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ben_Hilliard",7,TRUE,FALSE,NA,NA
"588","@MercilessAces nab, they're YouTube related m8 :3",FALSE,0,"MercilessAces",2015-02-17 04:33:50,FALSE,"567541812328292352","567542413594734592","2561534425","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PickleWasHere",0,FALSE,FALSE,NA,NA
"589","@benjaminbudzak @demafleez hard to argue with price though.  $20/mo &lt; $10k.  Fusion is super fast and free.  Looking forward to NAB :)",FALSE,0,"benjaminbudzak",2015-02-17 04:33:45,FALSE,"567518247101018112","567542394317307905","96202637","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","voidstin",0,FALSE,FALSE,NA,NA
"590","Govind Pansare still critical, manhunt launched to nab assailants http://t.co/4dyfUkqKvx",FALSE,0,NA,2015-02-17 04:33:15,FALSE,NA,"567542267737423873",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","AnnabellePerez0",0,FALSE,FALSE,NA,NA
"591","RT @WarwickCapper39: @triplemfooty @MarkHoward03 . @EssendonFC nab cup fwd line should b @waynecarey27 CAPPER &amp; rockin ronnie burns. specci…",FALSE,0,NA,2015-02-17 04:33:11,FALSE,NA,"567542250482049024",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MarkHoward03",7,TRUE,FALSE,NA,NA
